Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
commons-lang,org.apache.commons.lang3,LongRangeTest,testContainsRange,Magic Number,The method contains a magic number: 20,92
commons-lang,org.apache.commons.lang3,LongRangeTest,testContainsRange,Magic Number,The method contains a magic number: 11L,92
commons-lang,org.apache.commons.lang3,LongRangeTest,testContainsRange,Magic Number,The method contains a magic number: 18L,92
commons-lang,org.apache.commons.lang3,LongRangeTest,testContainsRange,Magic Number,The method contains a magic number: 11,92
commons-lang,org.apache.commons.lang3,LongRangeTest,testContainsRange,Magic Number,The method contains a magic number: 18,92
commons-lang,org.apache.commons.lang3,LongRangeTest,testElementCompareTo,Magic Number,The method contains a magic number: 5L,135
commons-lang,org.apache.commons.lang3,LongRangeTest,testElementCompareTo,Magic Number,The method contains a magic number: 10L,135
commons-lang,org.apache.commons.lang3,LongRangeTest,testElementCompareTo,Magic Number,The method contains a magic number: 15L,135
commons-lang,org.apache.commons.lang3,LongRangeTest,testElementCompareTo,Magic Number,The method contains a magic number: 20L,135
commons-lang,org.apache.commons.lang3,LongRangeTest,testElementCompareTo,Magic Number,The method contains a magic number: 25L,135
commons-lang,org.apache.commons.lang3,LongRangeTest,testFit,Magic Number,The method contains a magic number: 15,159
commons-lang,org.apache.commons.lang3,LongRangeTest,testFit,Magic Number,The method contains a magic number: 15L,159
commons-lang,org.apache.commons.lang3,LongRangeTest,testGetMaximum,Magic Number,The method contains a magic number: 20,175
commons-lang,org.apache.commons.lang3,LongRangeTest,testGetMinimum,Magic Number,The method contains a magic number: 10,180
commons-lang,org.apache.commons.lang3,LongRangeTest,testIntersectionWith,Magic Number,The method contains a magic number: 10L,194
commons-lang,org.apache.commons.lang3,LongRangeTest,testIntersectionWith,Magic Number,The method contains a magic number: 15L,194
commons-lang,org.apache.commons.lang3,LongRangeTest,testIntersectionWith,Magic Number,The method contains a magic number: 5L,194
commons-lang,org.apache.commons.lang3,LongRangeTest,testIntersectionWith,Magic Number,The method contains a magic number: 15L,194
commons-lang,org.apache.commons.lang3,LongRangeTest,testIntersectionWithNonOverlapping,Magic Number,The method contains a magic number: 9L,201
commons-lang,org.apache.commons.lang3,LongRangeTest,testIsAfter,Magic Number,The method contains a magic number: 5L,211
